Title,Link,Published,Published_utc,Predicted_Risks_Upd,Recency_Upd,Acceleration_value_Upd,Source_Accuracy_Upd,Impact_Score_Upd,Location_Upd,Industry_Risk_Upd,Frequency_Score_Upd,Change reason,Changed_at,Reviewed,Reviewed_at,Unnamed: 0,story_id,canonical_title,summary,article_count,avg_risk_score,avg_frequency,avg_recency,avg_acceleration,avg_source_accuracy,avg_impact_score,avg_industry_risk,avg_location,risk_label,last_seen,item_type,Content,Source,Entities,Topic,Probability,Predicted_Risks,Location,pred_source,Predicted_Risks_new,Pred_LR_label,Pred_cos_label_all,Pred_cos_score_all,University Label,Pred_LR_margin,chosen_label_sim,best_alt_sim,semantic_margin,Week,Days_Ago,_RiskList,Risk_item,Source_Accuracy,Frequency_Score,Industry_Risk_Presence,_tulane_flag,Industry_Risk_Peer,Industry_Risk,Impact_Score,Article_Freshness,Recency,Acceleration_value,Risk_Score,Weights,Summary,Keyword,Text,ArticleID,Source_bias,Published_raw,Time_Window,Acceleration,Detected_Risks,ArticleID.19,ArticleID.18,ArticleID.17,ArticleID.16,ArticleID.15,ArticleID.14,ArticleID.13,ArticleID.12,ArticleID.11,ArticleID.10,ArticleID.9,ArticleID.8,ArticleID.7,ArticleID.6,ArticleID.5,ArticleID.4,ArticleID.3,ArticleID.2,ArticleID.1,article_freshness,Recency_TR_Blended,Sentiment Score,Detected_HigherEd_Categories,Predicted_Risk_Single,StreamlitCosine,Assigned_how,last_seen_days,decayed_volume,recency_score_tr_tr,Keywords,is_tulane_specific,is_local_relevance,is_urgent_weather,is_major_policy,is_major_incident,immediate_alert_score,immediate_alert_override,is_immediate_alert,immediate_alert_priority,immediate_alert_reason,classification_disagreement,average_risk_score,average_recency,articles,canonical_source,story_articles_count,Window,Cluster,Event_Label,Event_Severity,Embeddings,Manual_Cross_List,Manual_Risk_Confidence,Manual_Risk_Reason,Cross_List_Source_Risk,Link_norm,dedupe_key,Risk_Normalized,Topic_name,Risk_Score_y,Content_trunc,Story_Recency_Score,Story_Recency
Some Institutions Caved to Trump. Their Employees Are Fighting Back.,https://newrepublic.com/article/191728/hospitals-universities-dei-trans-protests-trump,2025-02-20 11:00:00,,['Controversial Public Incident'],5.0,5.0,4.0,4.0,3.0,5.0,3.0,"The article describes faculty already ""pre-emptively censoring themselves"" and removing course content, indicating immediate impacts that could affect Tulane within the next 15 days.
The executive order specifically targets ""institutions of higher education with endowments over 1 billion dollars"" (which includes Tulane) and could disrupt DEI programs, curriculum, and potentially threaten federal funding.",2025-09-07 00:47:19+00:00,1,2025-09-07 00:47:19.555585+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Some Institutions Caved to Trump. Their Employees Are Fighting Back.,https://newrepublic.com/article/191728/hospitals-universities-dei-trans-protests-trump,2025-02-20 11:00:00,,['Policy or Political Interference'],5.0,5.0,4.0,4.0,3.0,5.0,3.0,"The article describes faculty already ""pre-emptively censoring themselves"" and removing course content, indicating immediate impacts that could affect Tulane within the next 15 days.
The executive order specifically targets ""institutions of higher education with endowments over 1 billion dollars"" (which includes Tulane) and could disrupt DEI programs, curriculum, and potentially threaten federal funding.",2025-09-07 00:47:32+00:00,1,2025-09-07 00:47:32.214000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Some Institutions Caved to Trump. Their Employees Are Fighting Back.,https://newrepublic.com/article/191728/hospitals-universities-dei-trans-protests-trump,2025-02-20 11:00:00,,,,,,,,,,,2025-09-07 00:47:42.611283+00:00,1,2025-09-07 00:47:42.611257+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Secret That Colleges Should Stop Keeping,https://www.theatlantic.com/ideas/archive/2025/02/college-cheaper-sticker-price/681742/,2025-02-20 13:00:00,,['Enrollment Pressure'],3.0,2.0,4.0,3.0,2.0,4.0,3.0,"The Atlantic is a highly respected publication, and the article cites multiple academic experts and research studies from reputable institutions.
The perception gap between sticker price and actual cost represents a moderate risk to enrollment and reputation, but doesn't threaten Tulane's core operations.",2025-09-07 00:50:03+00:00,1,2025-09-07 00:50:03.481016+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Secret That Colleges Should Stop Keeping,https://www.theatlantic.com/ideas/archive/2025/02/college-cheaper-sticker-price/681742/,2025-02-20 13:00:00,,,,,,,,,,,2025-09-07 00:50:10.319903+00:00,1,2025-09-07 00:50:10.319878+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judge largely blocks Trump's executive orders ending federal support for DEI programs,https://www.npr.org/2025/02/21/nx-s1-5305287/trump-dei-programs-executive-order-judge,2025-02-22 02:01:10,,['Policy or Political Interference'],3.0,4.0,5.0,4.0,3.0,4.0,3.0,"While the judge's injunction provides temporary relief, the ongoing legal battle and uncertainty around DEI programs creates a rapidly evolving situation that could impact Tulane within 30 days as the case proceeds.
 The executive orders directly threatened federal funding for universities with DEI programs, which would significantly disrupt Tulane's operations if ultimately enforced.",2025-09-07 00:51:36+00:00,1,2025-09-07 00:51:36.673311+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The higher your degree, the longer you'll be unemployed",https://www.businessinsider.com/long-term-unemployment-job-search-advanced-degrees-mba-phd-ai-2025-2,2025-02-24 09:04:02,,['Academic Disruption'],3.0,4.0,4.0,3.0,2.0,4.0,2.0," The article describes a rapidly worsening situation where job searches for those with advanced degrees have ""more than quadrupled over the past two years,"" suggesting this trend could impact Tulane graduates within 30 days.
The shifting value proposition of advanced degrees represents a moderate impact on Tulane's graduate programs and student outcomes, but doesn't threaten the university's core operations.",2025-09-07 00:53:45+00:00,1,2025-09-07 00:53:45.625182+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The higher your degree, the longer you'll be unemployed",https://www.businessinsider.com/long-term-unemployment-job-search-advanced-degrees-mba-phd-ai-2025-2,2025-02-24 09:04:02,,,,,,,,,,,2025-09-07 00:54:01.587335+00:00,1,2025-09-07 00:54:01.587311+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The higher your degree, the longer you'll be unemployed",https://www.businessinsider.com/long-term-unemployment-job-search-advanced-degrees-mba-phd-ai-2025-2,2025-02-24 09:04:02,,['Academic Disruption'],3.0,4.0,4.0,3.0,2.0,4.0,2.0," The article describes a rapidly worsening situation where job searches for those with advanced degrees have ""more than quadrupled over the past two years,"" suggesting this trend could impact Tulane graduates within 30 days.
The shifting value proposition of advanced degrees represents a moderate impact on Tulane's graduate programs and student outcomes, but doesn't threaten the university's core operations.",2025-09-07 05:37:06+00:00,1,2025-09-07 05:37:06.289118+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The higher your degree, the longer you'll be unemployed",https://www.businessinsider.com/long-term-unemployment-job-search-advanced-degrees-mba-phd-ai-2025-2,2025-02-24 09:04:02,,,,,,,,,,,2025-09-07 05:37:20.627332+00:00,1,2025-09-07 05:37:20.627307+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The DEI Hills Higher Ed Is Willing to Die On,https://www.insidehighered.com/news/government/politics-elections/2025/02/25/what-dei-hills-higher-ed-willing-die,2025-02-25 08:00:00,,['Enrollment Pressure'],3.0,4.0,4.0,3.0,2.0,4.0,2.0,"Business Insider is a reputable publication, and the article cites credible sources including government data analyzed by economist Aaron Terrazas and includes multiple first-person accounts.
The shifting value proposition of advanced degrees represents a moderate impact on Tulane's graduate programs and student outcomes, but doesn't threaten the university's core operations.",2025-09-07 05:40:16+00:00,1,2025-09-07 05:40:16.815262+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The DEI Hills Higher Ed Is Willing to Die On,https://www.insidehighered.com/news/government/politics-elections/2025/02/25/what-dei-hills-higher-ed-willing-die,2025-02-25 08:00:00,,['Academic Disruption'],3.0,4.0,4.0,3.0,2.0,4.0,2.0,"Business Insider is a reputable publication, and the article cites credible sources including government data analyzed by economist Aaron Terrazas and includes multiple first-person accounts.
The shifting value proposition of advanced degrees represents a moderate impact on Tulane's graduate programs and student outcomes, but doesn't threaten the university's core operations.",2025-09-07 05:41:32+00:00,1,2025-09-07 05:41:32.702833+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBCUs Drive Economic Mobility & The American Dream,https://www.forbes.com/sites/aimeeeubanksdavis/2025/02/25/hbcus-drive-economic-mobility--the-american-dream/,2025-02-25 16:26:47,,['Academic Disruption'],3.0,2.0,4.0,3.0,3.0,3.0,2.0,"The growing recognition of HBCUs' economic impact represents a moderate competitive challenge for Tulane in terms of student recruitment, philanthropy, and partnerships.
While this is a national trend, Louisiana has several HBCUs including Dillard University and Xavier University in New Orleans, creating local competitive dynamics.",2025-09-07 05:44:00+00:00,1,2025-09-07 05:44:00.620565+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBCUs Drive Economic Mobility & The American Dream,https://www.forbes.com/sites/aimeeeubanksdavis/2025/02/25/hbcus-drive-economic-mobility--the-american-dream/,2025-02-25 16:26:47,,,,,,,,,,,2025-09-07 05:44:08.070428+00:00,1,2025-09-07 05:44:08.070402+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of Pittsburgh Resumes Ph.D. Admissions After Pause On NIH Funding Cut,https://www.forbes.com/sites/annaesakismith/2025/02/26/university-of-pittsburgh-resumes-phd-admissions-after-pause-on-nih-funding-cut/,2025-02-26 12:22:16,,['Research Funding Disruption'],3.0,4.0,4.0,4.0,3.0,5.0,3.0,"For research universities like Tulane, the potential 15% cap on NIH indirect costs (compared to current rates of ~59%) represents a severe financial threat that could significantly disrupt research operations and graduate education.
While a federal judge has temporarily halted implementation, universities are already taking significant actions (pausing PhD admissions, implementing hiring freezes), indicating this could impact Tulane within 30 days.
",2025-09-07 05:47:08+00:00,1,2025-09-07 05:47:08.714944+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of Pittsburgh Resumes Ph.D. Admissions After Pause On NIH Funding Cut,https://www.forbes.com/sites/annaesakismith/2025/02/26/university-of-pittsburgh-resumes-phd-admissions-after-pause-on-nih-funding-cut/,2025-02-26 12:22:16,,,,,,,,,,,2025-09-07 05:48:22.785006+00:00,1,2025-09-07 05:48:22.784982+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surge in UK University Students Using AI To Complete Work,https://news.slashdot.org/story/25/02/26/1340222/surge-in-uk-university-students-using-ai-to-complete-work,2025-02-26 15:22:00,,['Academic Disruption'],3.0,4.0,4.0,3.0,2.0,4.0,3.0,"The article reports a dramatic increase from 66% to 90% of UK students using AI in just one year, with acceptance of AI use in assessments jumping from 53% to 88%, indicating rapid acceleration that could impact Tulane within 30 days.
The article suggests this trend is affecting higher education broadly, with the HEPI policy manager stating ""every assessment must be reviewed"" due to AI's impact.",2025-09-07 05:51:14+00:00,1,2025-09-07 05:51:14.565685+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surge in UK University Students Using AI To Complete Work,https://news.slashdot.org/story/25/02/26/1340222/surge-in-uk-university-students-using-ai-to-complete-work,2025-02-26 15:22:00,,,,,,,,,,,2025-09-07 05:51:43.229625+00:00,1,2025-09-07 05:51:43.229598+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Educational Spaces as Cultural and Civic Hubs in the Middle East: 7 Projects Redefining Public Engagement,https://www.archdaily.com/1027464/educational-spaces-as-cultural-and-civic-hubs-in-the-middle-east-7-projects-redefining-public-engagement,2025-02-27 04:00:00,,['No Risk'],1.0,0.0,0.0,1.0,1.0,2.0,0.0,"While interesting from an architectural and educational perspective, this Middle Eastern architectural trend poses no direct threat to Tulane's operations.
The architectural trends described could influence higher education facility design broadly, but represent an opportunity rather than a threat.",2025-09-07 05:55:57+00:00,1,2025-09-07 05:55:57.675324+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Educational Spaces as Cultural and Civic Hubs in the Middle East: 7 Projects Redefining Public Engagement,https://www.archdaily.com/1027464/educational-spaces-as-cultural-and-civic-hubs-in-the-middle-east-7-projects-redefining-public-engagement,2025-02-27 04:00:00,,,,,,,,,,,2025-09-07 05:56:03.555360+00:00,1,2025-09-07 05:56:03.555330+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Educational Spaces as Cultural and Civic Hubs in the Middle East: 7 Projects Redefining Public Engagement,https://www.archdaily.com/1027464/educational-spaces-as-cultural-and-civic-hubs-in-the-middle-east-7-projects-redefining-public-engagement,2025-02-27 04:00:00,,,,,,,,,,,2025-09-07 05:57:46.171657+00:00,1,2025-09-07 05:57:46.171631+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Educational Spaces as Cultural and Civic Hubs in the Middle East: 7 Projects Redefining Public Engagement,https://www.archdaily.com/1027464/educational-spaces-as-cultural-and-civic-hubs-in-the-middle-east-7-projects-redefining-public-engagement,2025-02-27 04:00:00,,['No Risk'],1.0,0.0,0.0,1.0,1.0,2.0,0.0,"While interesting from an architectural and educational perspective, this Middle Eastern architectural trend poses no direct threat to Tulane's operations.
The architectural trends described could influence higher education facility design broadly, but represent an opportunity rather than a threat.",2025-09-07 05:57:52+00:00,1,2025-09-07 05:57:52.579668+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Study challenges claim that AI use directly triggers plagiarism among university students,https://phys.org/news/2025-02-ai-triggers-plagiarism-university-students.html,2025-02-28 17:46:31,,['Artificial Intelligence Ethics & Governance'],3.0,2.0,4.0,3.0,2.0,3.0,3.0,"While AI use in academic settings presents challenges, the study suggests the relationship with plagiarism is more complex than often assumed, representing a moderate rather than severe risk.
 The study challenges the notion that AI use directly causes plagiarism, suggesting this is not a rapidly accelerating threat that would impact Tulane within 15-30 days.",2025-09-07 16:56:50+00:00,1,2025-09-07 16:56:50.893138+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Study challenges claim that AI use directly triggers plagiarism among university students,https://phys.org/news/2025-02-ai-triggers-plagiarism-university-students.html,2025-02-28 17:46:31,,,,,,,,,,,2025-09-07 16:57:00.365934+00:00,1,2025-09-07 16:57:00.365911+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I followed my career dreams instead of chasing a higher-salary job. I'm not sure I want my children to do the same.,https://www.businessinsider.com/mom-chose-dream-job-over-high-salary-kids-cant-2025-3,2025-03-01 14:47:01,,['Academic Disruption'],5.0,3.0,4.0,3.0,3.0,4.0,3.0,"While the article highlights growing economic pressures on career choices, it describes an evolving situation rather than a rapidly accelerating threat that would impact Tulane within 15-30 days.
 The changing economic calculus for career choices represents a moderate impact on Tulane's value proposition and student expectations, but doesn't threaten the university's core operations.",2025-09-07 16:59:57+00:00,1,2025-09-07 16:59:57.596213+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I followed my career dreams instead of chasing a higher-salary job. I'm not sure I want my children to do the same.,https://www.businessinsider.com/mom-chose-dream-job-over-high-salary-kids-cant-2025-3,2025-03-01 14:47:01,,,,,,,,,,,2025-09-07 17:00:08.175897+00:00,1,2025-09-07 17:00:08.175862+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Study challenges claim that AI use directly triggers plagiarism among university students,https://phys.org/news/2025-02-ai-triggers-plagiarism-university-students.html,2025-02-28 17:46:31,,,,,,,,,,,2025-09-07 17:00:10.148892+00:00,1,2025-09-07 17:00:10.148850+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I followed my career dreams instead of chasing a higher-salary job. I'm not sure I want my children to do the same.,https://www.businessinsider.com/mom-chose-dream-job-over-high-salary-kids-cant-2025-3,2025-03-01 14:47:01,,,,,,,,,,,2025-09-07 17:00:13.589758+00:00,1,2025-09-07 17:00:13.589730+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI courses are becoming increasingly popular — even among nurses and teachers,https://www.businessinsider.com/ai-education-courses-increasingly-popular-non-stem-2025-2,2025-03-02 10:17:02,,['No Risk'],3.0,4.0,4.0,2.0,1.0,4.0,0.0,"The expanding demand for AI education across disciplines represents a moderate impact on Tulane's curriculum and program offerings, but doesn't threaten the university's core operations.
The article describes a rapidly growing trend with universities quickly developing new AI courses for non-STEM students, indicating this could impact Tulane within 30 days as student expectations shift.",2025-09-07 17:05:05+00:00,1,2025-09-07 17:05:05.410284+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Will Harvard Bend or Break?,https://www.newyorker.com/magazine/2025/03/10/will-harvard-bend-or-break,2025-03-03 11:00:00,,['Research Funding Disruption'],5.0,5.0,5.0,4.0,3.0,4.0,3.0,"The article describes immediate threats to federal research funding in the ""first week"" of the new Trump administration, indicating this could significantly impact Tulane within 15 days.
The article explicitly states ""There's no university in the country that could survive the loss of federal money,"" highlighting a severe threat to Tulane's operations without representing an existential threat.",2025-09-07 17:07:19+00:00,1,2025-09-07 17:07:19.326206+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Will Harvard Bend or Break?,https://www.newyorker.com/magazine/2025/03/10/will-harvard-bend-or-break,2025-03-03 11:00:00,,,,,,,,,,,2025-09-07 17:07:26.577035+00:00,1,2025-09-07 17:07:26.577011+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Innovative Partnerships: A Game-Changer For Foster Youth In Higher Education,https://www.forbes.com/sites/forbeseq/2025/03/03/innovative-partnerships-a-game-changer-for-foster-youth-in-higher-education/,2025-03-03 14:00:00,,['Housing/Food Insecurity'],5.0,2.0,4.0,2.0,2.0,3.0,2.0,"The partnership described is in Pasadena, California, not in New Orleans or directly affecting Tulane's campus, though the model could be replicated locally.
The article describes a positive innovation rather than a threat, and while relevant to Tulane's mission, not implementing similar partnerships represents a moderate opportunity cost rather than a direct risk.",2025-09-07 17:09:40+00:00,1,2025-09-07 17:09:40.667305+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How Higher Education Can Shape The Next Generation Of Leaders,https://www.forbes.com/councils/forbesbusinesscouncil/2025/03/03/how-higher-education-can-shape-the-next-generation-of-leaders/,2025-03-03 14:15:00,,['Leadership Missteps'],5.0,3.0,4.0,3.0,2.0,3.0,3.0,"The article highlights the strategic importance of civic engagement in higher education, representing a moderate impact on Tulane's mission and reputation if not adequately addressed.
This is a national trend affecting all higher education institutions rather than a New Orleans or Tulane-specific issue.",2025-09-07 17:11:13+00:00,1,2025-09-07 17:11:13.236513+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
